,geo_h3_10,city,primary,primary_link,secondary,secondary_link,tertiary,residential,motorway,unclassified
26266,8a1106060287fff,Санкт-Петербург,0,0,0,0,6,3,0,0
26267,8a110606028ffff,Санкт-Петербург,0,0,0,0,0,1,0,0
26268,8a1106060297fff,Санкт-Петербург,0,0,0,0,4,6,0,0
26269,8a11060602a7fff,Санкт-Петербург,0,0,0,0,3,0,0,0
26270,8a11060602affff,Санкт-Петербург,0,0,0,0,8,10,0,0
26271,8a11060602b7fff,Санкт-Петербург,0,0,0,0,0,14,0,0
26272,8a11060602c7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26273,8a11060602cffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26274,8a11060602d7fff,Санкт-Петербург,0,0,0,0,0,6,0,0
26275,8a11060602dffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26276,8a11060602e7fff,Санкт-Петербург,0,0,0,0,3,1,0,0
26277,8a11060602effff,Санкт-Петербург,0,0,0,0,0,0,0,0
26278,8a1106060307fff,Санкт-Петербург,0,0,0,0,0,8,0,0
26279,8a110606030ffff,Санкт-Петербург,0,0,0,0,1,2,0,0
26280,8a1106060317fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26281,8a110606031ffff,Санкт-Петербург,0,0,0,0,0,9,0,0
26282,8a1106060327fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26283,8a110606032ffff,Санкт-Петербург,0,0,0,0,6,11,0,0
26284,8a1106060337fff,Санкт-Петербург,0,0,0,0,0,1,0,0
26285,8a1106060347fff,Санкт-Петербург,0,0,9,0,7,0,0,0
26286,8a110606034ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26287,8a1106060357fff,Санкт-Петербург,0,0,0,0,5,1,0,0
26288,8a110606035ffff,Санкт-Петербург,0,0,8,0,4,3,0,0
26289,8a1106060367fff,Санкт-Петербург,0,0,8,0,0,1,0,0
26290,8a110606036ffff,Санкт-Петербург,0,0,0,0,2,0,0,0
26291,8a1106060377fff,Санкт-Петербург,0,0,0,0,2,0,0,0
26292,8a1106060387fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26293,8a110606038ffff,Санкт-Петербург,0,0,0,0,8,6,0,0
26294,8a1106060397fff,Санкт-Петербург,0,0,0,0,0,6,0,0
26295,8a110606039ffff,Санкт-Петербург,0,0,0,0,9,2,0,0
26296,8a11060603a7fff,Санкт-Петербург,0,0,0,0,2,0,0,0
26297,8a11060603affff,Санкт-Петербург,0,0,0,0,0,0,0,0
26298,8a11060603b7fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26299,8a1106060407fff,Санкт-Петербург,0,0,0,0,3,0,0,1
26300,8a110606040ffff,Санкт-Петербург,0,0,0,0,7,0,0,0
26301,8a1106060417fff,Санкт-Петербург,0,0,0,0,12,0,0,2
26302,8a110606041ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26303,8a1106060427fff,Санкт-Петербург,0,0,0,0,1,2,0,0
26304,8a110606042ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26305,8a1106060437fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26306,8a1106060447fff,Санкт-Петербург,0,0,0,0,2,2,0,0
26307,8a110606044ffff,Санкт-Петербург,10,0,0,0,0,3,0,0
26308,8a1106060457fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26309,8a110606045ffff,Санкт-Петербург,0,0,0,0,0,1,0,0
26310,8a1106060467fff,Санкт-Петербург,0,0,0,0,0,2,0,0
26311,8a110606046ffff,Санкт-Петербург,11,0,0,0,8,0,0,0
26312,8a1106060477fff,Санкт-Петербург,0,0,0,0,1,0,0,0
26313,8a1106060487fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26314,8a110606048ffff,Санкт-Петербург,2,0,0,0,0,0,0,1
26315,8a1106060497fff,Санкт-Петербург,8,0,0,0,4,0,0,6
26316,8a110606049ffff,Санкт-Петербург,8,0,0,0,0,0,0,0
26317,8a11060604a7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26318,8a11060604affff,Санкт-Петербург,0,0,0,0,0,10,0,0
26319,8a11060604b7fff,Санкт-Петербург,0,0,0,0,2,8,0,0
26320,8a11060604c7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26321,8a11060604cffff,Санкт-Петербург,8,0,0,0,0,2,0,2
26322,8a11060604d7fff,Санкт-Петербург,26,0,0,0,8,0,0,5
26323,8a11060604e7fff,Санкт-Петербург,0,0,0,0,0,16,0,0
26324,8a11060604effff,Санкт-Петербург,0,0,0,0,0,22,0,0
26325,8a11060604f7fff,Санкт-Петербург,0,0,0,0,0,5,0,0
26326,8a1106060507fff,Санкт-Петербург,19,6,0,0,0,1,0,0
26327,8a110606050ffff,Санкт-Петербург,0,0,0,0,1,3,0,0
26328,8a1106060517fff,Санкт-Петербург,7,0,0,0,0,3,0,0
26329,8a110606051ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26330,8a1106060527fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26331,8a110606052ffff,Санкт-Петербург,13,8,0,0,5,0,0,0
26332,8a1106060537fff,Санкт-Петербург,0,0,0,0,0,0,0,6
26333,8a1106060547fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26334,8a110606054ffff,Санкт-Петербург,0,0,0,0,0,2,0,0
26335,8a1106060557fff,Санкт-Петербург,0,0,0,0,0,1,0,0
26336,8a110606055ffff,Санкт-Петербург,0,0,0,0,0,3,0,0
26337,8a1106060567fff,Санкт-Петербург,2,6,0,0,0,2,0,0
26338,8a110606056ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26339,8a1106060577fff,Санкт-Петербург,1,4,0,0,0,1,0,0
26340,8a1106060587fff,Санкт-Петербург,0,0,0,0,0,6,0,0
26341,8a110606058ffff,Санкт-Петербург,0,0,0,0,3,0,0,0
26342,8a1106060597fff,Санкт-Петербург,0,0,0,0,6,4,0,0
26343,8a110606059ffff,Санкт-Петербург,0,0,0,0,3,0,0,0
26344,8a11060605a7fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26345,8a11060605affff,Санкт-Петербург,0,0,0,0,0,6,0,0
26346,8a11060605b7fff,Санкт-Петербург,0,0,0,0,3,10,0,0
26347,8a110606060ffff,Санкт-Петербург,0,0,0,0,5,5,0,0
26348,8a1106060617fff,Санкт-Петербург,0,0,0,0,0,2,0,0
26349,8a110606061ffff,Санкт-Петербург,0,0,1,6,0,3,0,0
26350,8a1106060627fff,Санкт-Петербург,0,0,21,0,0,2,0,0
26351,8a110606062ffff,Санкт-Петербург,0,0,5,0,0,3,0,0
26352,8a1106060637fff,Санкт-Петербург,0,0,5,0,0,1,0,0
26353,8a1106060647fff,Санкт-Петербург,0,0,0,0,7,8,0,0
26354,8a110606064ffff,Санкт-Петербург,0,0,0,0,4,3,0,0
26355,8a1106060657fff,Санкт-Петербург,0,0,0,0,5,10,0,0
26356,8a110606065ffff,Санкт-Петербург,0,0,0,0,0,5,0,0
26357,8a1106060667fff,Санкт-Петербург,0,0,2,0,11,0,0,0
26358,8a1106060687fff,Санкт-Петербург,3,0,9,0,0,8,0,0
26359,8a110606068ffff,Санкт-Петербург,0,0,13,0,2,0,0,0
26360,8a1106060697fff,Санкт-Петербург,2,0,0,0,0,3,0,0
26361,8a110606069ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26362,8a11060606a7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26363,8a11060606affff,Санкт-Петербург,0,0,0,2,0,0,0,0
26364,8a11060606b7fff,Санкт-Петербург,5,0,0,0,0,1,0,0
26365,8a11060606c7fff,Санкт-Петербург,0,0,5,0,0,9,0,0
26366,8a11060606cffff,Санкт-Петербург,0,0,4,0,0,4,0,0
26367,8a11060606d7fff,Санкт-Петербург,0,0,0,0,0,4,0,0
26368,8a11060606dffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26369,8a11060606e7fff,Санкт-Петербург,0,0,0,0,0,7,0,0
26370,8a11060606effff,Санкт-Петербург,0,0,0,0,0,4,0,0
26371,8a11060606f7fff,Санкт-Петербург,0,0,10,2,0,9,0,0
26372,8a1106060707fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26373,8a110606070ffff,Санкт-Петербург,0,0,0,0,8,3,0,0
26374,8a1106060717fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26375,8a110606071ffff,Санкт-Петербург,0,0,0,0,6,0,0,0
26376,8a1106060727fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26377,8a1106060737fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26378,8a1106060747fff,Санкт-Петербург,0,0,3,0,2,0,0,0
26379,8a110606074ffff,Санкт-Петербург,0,0,0,0,0,12,0,0
26380,8a1106060757fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26381,8a110606075ffff,Санкт-Петербург,0,0,11,0,1,3,0,0
26382,8a1106060767fff,Санкт-Петербург,0,0,1,0,0,0,0,0
26383,8a110606076ffff,Санкт-Петербург,0,0,0,0,8,9,0,0
26384,8a1106060777fff,Санкт-Петербург,0,0,0,0,3,0,0,0
26385,8a110606078ffff,Санкт-Петербург,11,5,0,4,0,1,0,0
26386,8a110606079ffff,Санкт-Петербург,12,3,0,0,0,4,0,0
26387,8a11060607a7fff,Санкт-Петербург,5,0,0,0,1,0,0,0
26388,8a11060607affff,Санкт-Петербург,0,0,4,1,3,0,0,0
26389,8a11060607b7fff,Санкт-Петербург,2,0,0,0,0,0,0,0
26390,8a1106060817fff,Санкт-Петербург,9,0,5,0,0,2,0,0
26391,8a110606084ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26392,8a1106060857fff,Санкт-Петербург,0,0,0,0,1,3,0,0
26393,8a110606085ffff,Санкт-Петербург,0,0,2,0,0,0,0,0
26394,8a110606086ffff,Санкт-Петербург,0,0,11,0,2,0,0,0
26395,8a1106060887fff,Санкт-Петербург,0,0,0,0,0,9,0,0
26396,8a110606088ffff,Санкт-Петербург,0,0,0,0,0,22,0,0
26397,8a1106060897fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26398,8a110606089ffff,Санкт-Петербург,0,0,0,0,0,11,0,0
26399,8a11060608a7fff,Санкт-Петербург,0,0,0,0,0,5,0,0
26400,8a11060608affff,Санкт-Петербург,0,0,0,0,0,1,0,0
26401,8a11060608b7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26402,8a11060608c7fff,Санкт-Петербург,0,0,16,0,6,7,0,0
26403,8a11060608cffff,Санкт-Петербург,0,0,4,0,0,0,0,0
26404,8a11060608d7fff,Санкт-Петербург,0,0,1,0,0,0,0,0
26405,8a11060608dffff,Санкт-Петербург,0,0,8,0,0,0,0,0
26406,8a11060608effff,Санкт-Петербург,0,0,2,0,2,0,0,0
26407,8a1106060917fff,Санкт-Петербург,0,0,0,0,0,13,0,0
26408,8a1106060987fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26409,8a110606098ffff,Санкт-Петербург,11,0,0,0,0,8,0,0
26410,8a1106060997fff,Санкт-Петербург,28,5,0,0,0,0,0,0
26411,8a110606099ffff,Санкт-Петербург,2,0,0,0,0,0,0,0
26412,8a11060609affff,Санкт-Петербург,0,0,0,0,0,10,0,0
26413,8a11060609b7fff,Санкт-Петербург,6,0,0,0,0,0,0,0
26414,8a1106060a07fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26415,8a1106060a0ffff,Санкт-Петербург,8,0,4,0,0,0,0,0
26416,8a1106060a17fff,Санкт-Петербург,6,0,5,0,2,0,0,0
26417,8a1106060a1ffff,Санкт-Петербург,0,0,0,0,6,4,0,0
26418,8a1106060a27fff,Санкт-Петербург,0,0,0,0,0,7,0,0
26419,8a1106060a2ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26420,8a1106060a37fff,Санкт-Петербург,0,0,6,0,0,5,0,0
26421,8a1106060a47fff,Санкт-Петербург,0,0,0,0,6,0,0,0
26422,8a1106060a4ffff,Санкт-Петербург,0,0,0,0,2,2,0,0
26423,8a1106060a57fff,Санкт-Петербург,0,0,0,0,0,14,0,0
26424,8a1106060a5ffff,Санкт-Петербург,0,0,0,0,0,3,0,0
26425,8a1106060a67fff,Санкт-Петербург,8,0,0,0,11,0,0,0
26426,8a1106060a6ffff,Санкт-Петербург,0,0,0,0,0,2,0,0
26427,8a1106060a77fff,Санкт-Петербург,11,0,0,0,0,11,0,0
26428,8a1106060a87fff,Санкт-Петербург,0,0,0,0,0,8,0,0
26429,8a1106060a97fff,Санкт-Петербург,0,0,0,0,0,9,0,0
26430,8a1106060a9ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26431,8a1106060aa7fff,Санкт-Петербург,7,0,0,0,0,2,0,0
26432,8a1106060ab7fff,Санкт-Петербург,3,0,0,0,0,0,0,0
26433,8a1106060ac7fff,Санкт-Петербург,0,0,2,0,0,19,0,0
26434,8a1106060acffff,Санкт-Петербург,0,0,2,0,0,0,0,0
26435,8a1106060ad7fff,Санкт-Петербург,0,0,0,0,5,10,0,0
26436,8a1106060adffff,Санкт-Петербург,0,0,0,0,0,12,0,0
26437,8a1106060ae7fff,Санкт-Петербург,0,0,2,4,0,0,0,0
26438,8a1106060aeffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26439,8a1106060af7fff,Санкт-Петербург,0,0,0,0,12,20,0,0
26440,8a1106060b07fff,Санкт-Петербург,0,0,0,0,2,0,0,0
26441,8a1106060b0ffff,Санкт-Петербург,0,0,0,0,1,0,0,0
26442,8a1106060b17fff,Санкт-Петербург,0,0,7,0,3,0,0,0
26443,8a1106060b1ffff,Санкт-Петербург,0,0,0,0,1,2,0,0
26444,8a1106060b2ffff,Санкт-Петербург,0,0,0,0,1,2,0,0
26445,8a1106060b37fff,Санкт-Петербург,0,0,5,0,0,0,0,0
26446,8a1106060b47fff,Санкт-Петербург,0,0,0,0,5,4,0,0
26447,8a1106060b4ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26448,8a1106060b57fff,Санкт-Петербург,0,0,0,0,0,7,0,0
26449,8a1106060b67fff,Санкт-Петербург,0,0,0,0,12,2,0,0
26450,8a1106060b6ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26451,8a1106060b77fff,Санкт-Петербург,0,0,0,0,2,2,0,0
26452,8a1106060b87fff,Санкт-Петербург,0,0,0,0,0,7,0,0
26453,8a1106060b8ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26454,8a1106060b97fff,Санкт-Петербург,0,0,0,0,0,5,0,0
26455,8a1106060b9ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26456,8a1106060ba7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26457,8a1106060baffff,Санкт-Петербург,0,0,0,0,0,4,0,0
26458,8a1106060c07fff,Санкт-Петербург,0,0,3,0,0,0,0,0
26459,8a1106060c17fff,Санкт-Петербург,0,0,3,0,0,3,0,0
26460,8a1106060c1ffff,Санкт-Петербург,0,0,1,0,0,0,0,0
26461,8a1106060c37fff,Санкт-Петербург,0,0,2,0,0,0,0,0
26462,8a1106060c4ffff,Санкт-Петербург,5,0,11,0,0,0,0,0
26463,8a1106060c6ffff,Санкт-Петербург,0,0,0,0,0,4,0,0
26464,8a1106060c87fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26465,8a1106060c8ffff,Санкт-Петербург,0,0,0,0,0,17,0,0
26466,8a1106060c97fff,Санкт-Петербург,5,0,0,0,10,7,0,1
26467,8a1106060c9ffff,Санкт-Петербург,0,0,0,0,0,3,0,4
26468,8a1106060ca7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26469,8a1106060caffff,Санкт-Петербург,0,0,0,0,0,2,0,0
26470,8a1106060cb7fff,Санкт-Петербург,0,0,0,0,3,0,0,0
26471,8a1106060cc7fff,Санкт-Петербург,0,0,0,0,0,13,0,0
26472,8a1106060ccffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26473,8a1106060cd7fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26474,8a1106060cdffff,Санкт-Петербург,1,0,0,0,0,3,0,0
26475,8a1106060ce7fff,Санкт-Петербург,0,0,0,0,0,1,0,0
26476,8a1106060ceffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26477,8a1106060cf7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26478,8a1106060d1ffff,Санкт-Петербург,0,0,0,0,7,0,0,0
26479,8a1106060d2ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26480,8a1106060d67fff,Санкт-Петербург,1,0,0,0,0,0,0,0
26481,8a1106060d6ffff,Санкт-Петербург,3,0,0,0,2,0,0,0
26482,8a1106060d77fff,Санкт-Петербург,0,0,0,0,6,6,0,0
26483,8a1106060d8ffff,Санкт-Петербург,0,0,2,0,1,0,0,0
26484,8a1106060d9ffff,Санкт-Петербург,0,0,0,0,6,0,0,0
26485,8a1106060daffff,Санкт-Петербург,0,0,8,0,8,0,0,2
26486,8a1106061027fff,Санкт-Петербург,0,0,4,0,0,0,0,0
26487,8a110606102ffff,Санкт-Петербург,0,0,2,0,0,0,0,0
26488,8a110606105ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26489,8a1106061097fff,Санкт-Петербург,0,0,5,0,0,0,0,0
26490,8a110606110ffff,Санкт-Петербург,0,0,3,0,0,0,0,0
26491,8a1106061127fff,Санкт-Петербург,0,0,6,0,0,0,0,0
26492,8a110606112ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26493,8a1106061157fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26494,8a110606121ffff,Санкт-Петербург,6,0,0,0,0,0,0,1
26495,8a1106061347fff,Санкт-Петербург,0,0,0,0,0,0,0,3
26496,8a110606134ffff,Санкт-Петербург,0,0,4,0,0,0,0,0
26497,8a110606135ffff,Санкт-Петербург,0,0,4,0,0,0,0,5
26498,8a1106061467fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26499,8a1106061497fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26500,8a11060614cffff,Санкт-Петербург,0,0,0,0,2,0,0,0
26501,8a11060614d7fff,Санкт-Петербург,0,0,0,0,2,0,0,0
26502,8a11060614dffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26503,8a1106061507fff,Санкт-Петербург,0,0,0,0,7,0,0,0
26504,8a1106061517fff,Санкт-Петербург,0,0,0,0,3,12,0,0
26505,8a1106061527fff,Санкт-Петербург,0,0,0,0,5,0,0,0
26506,8a110606152ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26507,8a1106061537fff,Санкт-Петербург,0,0,0,0,0,2,0,0
26508,8a1106061547fff,Санкт-Петербург,0,0,3,0,0,0,0,0
26509,8a110606154ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26510,8a110606155ffff,Санкт-Петербург,0,0,2,0,0,0,0,0
26511,8a1106061567fff,Санкт-Петербург,0,0,3,0,5,0,0,0
26512,8a110606156ffff,Санкт-Петербург,0,0,7,0,2,0,0,0
26513,8a1106061587fff,Санкт-Петербург,0,0,2,2,0,0,0,0
26514,8a1106061597fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26515,8a11060615a7fff,Санкт-Петербург,0,0,6,0,8,0,0,0
26516,8a110606168ffff,Санкт-Петербург,0,0,0,0,0,2,0,0
26517,8a11060616a7fff,Санкт-Петербург,0,0,0,0,0,5,0,0
26518,8a11060616affff,Санкт-Петербург,0,0,0,0,0,6,0,0
26519,8a11060616dffff,Санкт-Петербург,0,0,0,0,0,1,0,0
26520,8a1106061787fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26521,8a11060617a7fff,Санкт-Петербург,0,0,0,0,0,6,0,0
26522,8a11060617affff,Санкт-Петербург,0,0,0,0,0,2,0,0
26523,8a110606181ffff,Санкт-Петербург,0,0,0,0,0,4,0,0
26524,8a1106061827fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26525,8a110606182ffff,Санкт-Петербург,0,0,12,0,0,0,0,0
26526,8a1106061837fff,Санкт-Петербург,0,0,7,0,0,0,0,0
26527,8a110606186ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26528,8a1106061887fff,Санкт-Петербург,0,0,1,0,0,0,0,0
26529,8a110606188ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26530,8a110606189ffff,Санкт-Петербург,0,0,3,0,0,8,0,0
26531,8a11060618a7fff,Санкт-Петербург,0,0,6,0,4,0,0,0
26532,8a11060618affff,Санкт-Петербург,0,0,2,0,0,0,0,0
26533,8a11060618b7fff,Санкт-Петербург,4,0,0,0,5,0,0,0
26534,8a11060618c7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26535,8a11060618d7fff,Санкт-Петербург,0,0,0,0,0,2,0,0
26536,8a11060618f7fff,Санкт-Петербург,0,0,0,0,0,6,0,0
26537,8a110606190ffff,Санкт-Петербург,0,0,1,0,0,1,0,0
26538,8a1106061917fff,Санкт-Петербург,0,0,11,0,0,2,0,0
26539,8a110606191ffff,Санкт-Петербург,0,0,2,0,0,1,0,0
26540,8a1106061937fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26541,8a1106061947fff,Санкт-Петербург,0,0,9,0,0,0,0,0
26542,8a1106061957fff,Санкт-Петербург,0,0,6,0,0,0,0,0
26543,8a110606195ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26544,8a110606196ffff,Санкт-Петербург,0,0,1,0,0,2,0,0
26545,8a11060619affff,Санкт-Петербург,0,0,4,0,0,0,0,0
26546,8a1106061b4ffff,Санкт-Петербург,0,0,0,0,0,0,0,6
26547,8a1106061c07fff,Санкт-Петербург,0,0,14,0,10,0,0,0
26548,8a1106061c0ffff,Санкт-Петербург,0,0,14,0,5,0,0,0
26549,8a1106061c17fff,Санкт-Петербург,0,0,0,0,8,9,0,0
26550,8a1106061c1ffff,Санкт-Петербург,0,0,3,0,1,0,0,0
26551,8a1106061c37fff,Санкт-Петербург,0,0,0,0,0,6,0,0
26552,8a1106061c6ffff,Санкт-Петербург,4,0,0,0,0,3,0,0
26553,8a1106061c87fff,Санкт-Петербург,0,0,0,0,6,0,0,0
26554,8a1106061c8ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26555,8a1106061c97fff,Санкт-Петербург,0,0,0,0,0,12,0,0
26556,8a1106061c9ffff,Санкт-Петербург,0,0,0,0,6,0,0,0
26557,8a1106061ca7fff,Санкт-Петербург,0,0,0,0,11,0,0,0
26558,8a1106061caffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26559,8a1106061cb7fff,Санкт-Петербург,0,0,0,0,10,2,0,0
26560,8a1106061cc7fff,Санкт-Петербург,0,0,2,0,0,0,0,0
26561,8a1106061cdffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26562,8a1106061ce7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26563,8a1106061d07fff,Санкт-Петербург,0,0,3,0,0,0,0,0
26564,8a1106061d0ffff,Санкт-Петербург,0,0,4,0,0,0,0,0
26565,8a1106061d17fff,Санкт-Петербург,0,0,0,0,0,5,0,0
26566,8a1106061d27fff,Санкт-Петербург,0,0,2,0,0,0,0,0
26567,8a1106061d2ffff,Санкт-Петербург,0,0,4,2,0,0,0,0
26568,8a1106061d37fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26569,8a1106061d87fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26570,8a1106061d8ffff,Санкт-Петербург,0,0,0,0,0,1,0,0
26571,8a1106061d97fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26572,8a1106061d9ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26573,8a1106061da7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26574,8a1106061daffff,Санкт-Петербург,0,0,0,0,0,3,0,0
26575,8a1106061db7fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26576,8a110606200ffff,Санкт-Петербург,0,0,0,0,0,6,0,0
26577,8a1106062047fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26578,8a1106062067fff,Санкт-Петербург,0,0,0,0,0,3,0,0
26579,8a110606206ffff,Санкт-Петербург,0,0,0,0,0,2,0,0
26580,8a1106062077fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26581,8a1106062127fff,Санкт-Петербург,0,0,0,0,0,1,0,0
26582,8a110606212ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26583,8a1106062137fff,Санкт-Петербург,0,0,0,0,6,0,0,0
26584,8a1106062247fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26585,8a110606224ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26586,8a1106062257fff,Санкт-Петербург,9,0,0,0,0,5,0,0
26587,8a110606225ffff,Санкт-Петербург,0,0,0,0,0,4,0,0
26588,8a110606226ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26589,8a1106062277fff,Санкт-Петербург,2,0,0,0,0,0,0,0
26590,8a11060622e7fff,Санкт-Петербург,2,0,0,0,2,0,0,0
26591,8a11060622effff,Санкт-Петербург,10,0,0,0,0,0,0,0
26592,8a1106062327fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26593,8a1106062347fff,Санкт-Петербург,0,0,0,0,0,2,0,0
26594,8a110606234ffff,Санкт-Петербург,6,0,0,0,6,0,0,0
26595,8a1106062357fff,Санкт-Петербург,0,0,0,0,8,2,0,0
26596,8a110606235ffff,Санкт-Петербург,8,0,0,0,6,0,0,0
26597,8a1106062367fff,Санкт-Петербург,0,0,0,0,0,8,0,0
26598,8a110606236ffff,Санкт-Петербург,2,0,0,0,0,0,0,0
26599,8a1106062377fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26600,8a110606280ffff,Санкт-Петербург,0,0,0,0,3,0,0,0
26601,8a1106062817fff,Санкт-Петербург,0,0,0,0,2,0,0,0
26602,8a110606281ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26603,8a1106062827fff,Санкт-Петербург,4,0,0,0,0,8,0,1
26604,8a110606282ffff,Санкт-Петербург,6,0,0,0,19,0,0,3
26605,8a1106062837fff,Санкт-Петербург,4,0,0,0,3,0,0,0
26606,8a1106062857fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26607,8a1106062867fff,Санкт-Петербург,23,0,0,0,1,0,0,2
26608,8a110606286ffff,Санкт-Петербург,3,0,0,0,0,0,0,0
26609,8a1106062877fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26610,8a1106062887fff,Санкт-Петербург,0,0,0,0,0,7,0,0
26611,8a110606288ffff,Санкт-Петербург,0,0,0,0,0,2,0,0
26612,8a1106062897fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26613,8a110606289ffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26614,8a11060628a7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26615,8a11060628affff,Санкт-Петербург,0,0,0,0,11,2,0,0
26616,8a11060628b7fff,Санкт-Петербург,0,0,0,0,2,13,0,0
26617,8a11060628c7fff,Санкт-Петербург,0,0,0,0,0,0,0,0
26618,8a11060628dffff,Санкт-Петербург,0,0,0,0,0,0,0,0
26619,8a11060628e7fff,Санкт-Петербург,0,0,0,0,13,11,0,0
26620,8a11060628effff,Санкт-Петербург,0,0,0,0,0,3,0,0
26621,8a11060628f7fff,Санкт-Петербург,0,0,0,0,4,0,0,0
26622,8a1106062907fff,Санкт-Петербург,0,0,0,0,0,15,0,0
26623,8a110606290ffff,Санкт-Петербург,0,0,0,0,0,8,0,0
26624,8a110606291ffff,Санкт-Петербург,0,0,0,0,0,4,0,0
26625,8a1106062927fff,Санкт-Петербург,0,0,0,0,4,4,0,0
26626,8a110606292ffff,Санкт-Петербург,0,0,0,0,0,5,0,0
26627,8a1106062937fff,Санкт-Петербург,0,0,0,0,0,6,0,0
